"","Transect","video_annotation_label_id","label_id","label_name","Substrate_type","label_hierarchy","label_1","label_2","label_3","label_4","label_5","label_6","user_id","firstname","lastname","video_id","video_filename","shape_id","shape_name","points","frames","annotation_id","frame in secons","frame.secs","video_name","Time","Temperature","Depth","Video tags","BTLVL","Mode","Res","FPS","Overlay","DCCWB","EIS","Autorec","Wifi","Sdcard","Firmware","timeLOCAL","video","GPSLongitude","GPSLatitude","timegpsUTC","distance_km","distance_m","duration_minutes","duration_hours","speed_kph"
"1","T1",188175,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[730.34,600.86]]","[233.803828]",150114,233.803828,234,"MOV_0006_GB","2020:03:04 11:12:56",16.5,3.9,0,39,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:12:56,"MOV_0006_GB",-65.809574984014,-45.017265798524,"2020/03/04 14:12:25+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"2","T1",188154,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[987.71,532.18]]","[187.286212]",150093,187.286212,187,"MOV_0006_GB","2020:03:04 11:12:09",16.6,3.8,0,40,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:12:09,"MOV_0006_GB",-65.8092051744461,-45.0170576758683,"2020/03/04 14:11:35+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"3","T1",188157,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[963.24,648.96]]","[195.079859]",150096,195.079859,195,"MOV_0006_GB","2020:03:04 11:12:17",16.5,3.9,0,40,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:12:17,"MOV_0006_GB",-65.8092805277556,-45.0170984119177,"2020/03/04 14:11:45+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"4","T1",188182,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[666.71,535.48]]","[250.555796]",150121,250.555796,251,"MOV_0006_GB","2020:03:04 11:13:13",16.6,3.8,0,39,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:13:13,"MOV_0006_GB",-65.8096771594137,-45.0173331890255,"2020/03/04 14:12:40+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"5","T1",216830,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[159.7,546.67]]","[469.399785]",174554,469.399785,469,"MOV_0006_GB","2020:03:04 11:16:51",16.6,5.2,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:51,"MOV_0006_GB",-65.8110924437642,-45.0184177234769,"2020/03/04 14:16:20+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"6","T1",188166,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[809.9,565.26]]","[215.020571]",150105,215.020571,215,"MOV_0006_GB","2020:03:04 11:12:37",16.6,4.3,0,39,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:12:37,"MOV_0006_GB",-65.8094415441155,-45.0171779561788,"2020/03/04 14:12:05+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"7","T1",188176,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[972.48,340.59]]","[240.916842]",150115,240.916842,241,"MOV_0006_GB","2020:03:04 11:13:03",16.6,3.7,0,39,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:13:03,"MOV_0006_GB",-65.8096095174551,-45.017289435491,"2020/03/04 14:12:30+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"8","T1",216834,149469,"Metridium",NA,"Biota > Cnidaria > True anemones > Other anemones > Metridium","Biota","Cnidaria","True anemones","Other anemones","Metridium",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[104.4,316.61]]","[471.708409]",174558,471.708409,472,"MOV_0006_GB","2020:03:04 11:16:54",16.6,4.9,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:54,"MOV_0006_GB",-65.8110924437642,-45.0184177234769,"2020/03/04 14:16:20+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"9","T1",188158,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1126.38,542.14]]","[199.293489]",150097,199.293489,199,"MOV_0006_GB","2020:03:04 11:12:21",16.6,4,0,39,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:12:21,"MOV_0006_GB",-65.8093196712434,-45.0171181093901,"2020/03/04 14:11:50+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"10","T1",216831,149143,"Bony fishes",NA,"Biota > Fishes > Bony fishes","Biota","Fishes","Bony fishes",NA,NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[631.68,841.36]]","[469.816337]",174555,469.816337,470,"MOV_0006_GB","2020:03:04 11:16:52",16.6,5,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:52,"MOV_0006_GB",-65.8110924437642,-45.0184177234769,"2020/03/04 14:16:20+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"11","T1",216832,149143,"Bony fishes",NA,"Biota > Fishes > Bony fishes","Biota","Fishes","Bony fishes",NA,NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1044.99,856.83]]","[470.457062]",174556,470.457062,470,"MOV_0006_GB","2020:03:04 11:16:52",16.6,5,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:52,"MOV_0006_GB",-65.8110924437642,-45.0184177234769,"2020/03/04 14:16:20+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"12","T1",188174,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[896.72,532.02]]","[226.33519]",150113,226.33519,226,"MOV_0006_GB","2020:03:04 11:12:48",16.6,4.2,0,39,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:12:48,"MOV_0006_GB",-65.8095128741115,-45.0172203686088,"2020/03/04 14:12:15+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"13","T1",2525879,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[877.72,958.58]]","[377.074878]",2236080,377.074878,377,"MOV_0006_GB","2020:03:04 11:15:19",16.6,4.9,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:19,"MOV_0006_GB",-65.8104638848454,-45.0179651845247,"2020/03/04 14:14:45+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"14","T1",188159,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[754.53,156.88]]","[205.147763]",150098,205.147763,205,"MOV_0006_GB","2020:03:04 11:12:27",16.6,4.1,0,39,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:12:27,"MOV_0006_GB",-65.8093591500074,-45.017136214301,"2020/03/04 14:11:55+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"15","T1",2773188,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1258.3,294.2]]","[398.522331]",2478383,398.522331,399,"MOV_0006_GB","2020:03:04 11:15:41",16.6,5.2,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:41,"MOV_0006_GB",-65.8106348756701,-45.018079681322,"2020/03/04 14:15:10+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"16","T1",216829,149468,"Polyzoa opuntia",NA,"Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia","Biota","Ascidians","Unstalked","Colonial","Polyzoa opuntia",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[354.93,549.49]]","[469.399785]",174553,469.399785,469,"MOV_0006_GB","2020:03:04 11:16:51",16.6,5.2,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:51,"MOV_0006_GB",-65.8110924437642,-45.0184177234769,"2020/03/04 14:16:20+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"17","T1",188142,149468,"Polyzoa opuntia",NA,"Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia","Biota","Ascidians","Unstalked","Colonial","Polyzoa opuntia",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1326.88,834.08]]","[161.219309]",150081,161.219309,161,"MOV_0006_GB","2020:03:04 11:11:43",16.5,4.1,0,40,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:11:43,"MOV_0006_GB",-65.8090233709663,-45.0169477891177,"2020/03/04 14:11:10+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"18","T1",188150,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[540.88,436.08]]","[176.44686]",150089,176.44686,176,"MOV_0006_GB","2020:03:04 11:11:58",16.5,3.9,0,40,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:11:58,"MOV_0006_GB",-65.8091299887747,-45.017017442733,"2020/03/04 14:11:25+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"19","T1",188152,149468,"Polyzoa opuntia",NA,"Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia","Biota","Ascidians","Unstalked","Colonial","Polyzoa opuntia",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[540.15,554.97]]","[183.14531]",150091,183.14531,183,"MOV_0006_GB","2020:03:04 11:12:05",16.5,3.8,0,40,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:12:05,"MOV_0006_GB",-65.8092051744461,-45.0170576758683,"2020/03/04 14:11:35+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"20","T1",188153,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[378.34,328.75]]","[183.14531]",150092,183.14531,183,"MOV_0006_GB","2020:03:04 11:12:05",16.5,3.8,0,40,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:12:05,"MOV_0006_GB",-65.8092051744461,-45.0170576758683,"2020/03/04 14:11:35+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"21","T1",2773185,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[82.05,910.54]]","[352.875268]",2478380,352.875268,353,"MOV_0006_GB","2020:03:04 11:14:55",16.6,4.8,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:14:55,"MOV_0006_GB",-65.8103498909622,-45.0178565550596,"2020/03/04 14:14:25+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"22","T1",2773186,149297,"Aphrodita sp.",NA,"Biota > Worms > Polychaetes > Other polychaetes","Biota","Worms","Polychaetes","Other polychaetes",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[467.16,770.29]]","[361.613673]",2478381,361.613673,362,"MOV_0006_GB","2020:03:04 11:15:04",16.6,4.9,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:04,"MOV_0006_GB",-65.8103774674237,-45.0178851373494,"2020/03/04 14:14:30+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"23","T1",2773187,149487,"Leucippa pentagona",NA,"Biota > Crustacea > Crabs > True crabs > Leucippa pentagona","Biota","Crustacea","Crabs","True crabs","Leucippa pentagona",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[837.23,569.1]]","[362.696943]",2478382,362.696943,363,"MOV_0006_GB","2020:03:04 11:15:05",16.6,4.9,0,37,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:05,"MOV_0006_GB",-65.8104056306183,-45.0179126299918,"2020/03/04 14:14:35+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"24","T1",216857,149452,"Anasterias antarctica",NA,"Biota > Echinoderms > Sea stars > Anasterias antarctica","Biota","Echinoderms","Sea stars","Anasterias antarctica",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1184.48,687.99]]","[483.33411]",174581,483.33411,483,"MOV_0006_GB","2020:03:04 11:17:05",16.6,4.9,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:17:05,"MOV_0006_GB",-65.8111874945462,-45.0184914842248,"2020/03/04 14:16:35+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"25","T1",2773189,149469,"Metridium",NA,"Biota > Cnidaria > True anemones > Other anemones > Metridium","Biota","Cnidaria","True anemones","Other anemones","Metridium",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[626.76,590.81]]","[471.32441]",2478384,471.32441,471,"MOV_0006_GB","2020:03:04 11:16:53",16.6,5,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:53,"MOV_0006_GB",-65.8110924437642,-45.0184177234769,"2020/03/04 14:16:20+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"26","T1",2773190,149469,"Metridium",NA,"Biota > Cnidaria > True anemones > Other anemones > Metridium","Biota","Cnidaria","True anemones","Other anemones","Metridium",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[389.78,506.54]]","[473.44187]",2478385,473.44187,473,"MOV_0006_GB","2020:03:04 11:16:55",16.6,5,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:55,"MOV_0006_GB",-65.8111233729869,-45.0184423662722,"2020/03/04 14:16:25+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"27","T1",2525880,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[757.63,815.38]]","[386.26926]",2236081,386.26926,386,"MOV_0006_GB","2020:03:04 11:15:28",16.6,4.9,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:15:28,"MOV_0006_GB",-65.810534292832,-45.0180068425834,"2020/03/04 14:14:55+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"28","T1",216826,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[680.35,589.94]]","[462.595245]",174550,462.595245,463,"MOV_0006_GB","2020:03:04 11:16:45",16.6,5.1,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:45,"MOV_0006_GB",-65.8110612630844,-45.0183922424912,"2020/03/04 14:16:15+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"29","T1",188180,149468,"Polyzoa opuntia",NA,"Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia","Biota","Ascidians","Unstalked","Colonial","Polyzoa opuntia",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[832.81,493.78]]","[250.555796]",150119,250.555796,251,"MOV_0006_GB","2020:03:04 11:13:13",16.6,3.8,0,39,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:13:13,"MOV_0006_GB",-65.8096771594137,-45.0173331890255,"2020/03/04 14:12:40+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"30","T1",216824,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1294.63,486.61]]","[456.623707]",174548,456.623707,457,"MOV_0006_GB","2020:03:04 11:16:39",16.6,4.9,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:39,"MOV_0006_GB",-65.8110001590103,-45.0183448009193,"2020/03/04 14:16:05+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"31","T1",2525835,149170,"Coarse sand (with shell fragments)",1,"Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,508,"Gonzalo","Bravo",5170,"www.biigle.proyectosub.org/0007_GB.MP4",1,"Point","[[1072.47,568.48]]","[276.403989]",2236036,276.403989,276,"MOV_0007_GB","2020:03:04 11:23:40",16.2,5.2,0,33,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:23:40,"MOV_0007_GB",-65.8137231878936,-45.0204292126,"2020/03/04 14:23:10+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"32","T1",188187,149452,"Anasterias antarctica",NA,"Biota > Echinoderms > Sea stars > Anasterias antarctica","Biota","Echinoderms","Sea stars","Anasterias antarctica",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[986.55,558.96]]","[256.533693]",150126,256.533693,257,"MOV_0006_GB","2020:03:04 11:13:19",16.6,3.8,0,39,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:13:19,"MOV_0006_GB",-65.8097145427018,-45.0173526350409,"2020/03/04 14:12:45+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"33","T1",188190,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[861.41,302.36]]","[259.7222]",150129,259.7222,260,"MOV_0006_GB","2020:03:04 11:13:22",16.6,4,0,38,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:13:22,"MOV_0006_GB",-65.8097510877997,-45.0173730030656,"2020/03/04 14:12:50+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"34","T1",188191,149482,"Undaria pinnatifida",NA,"Biota > Macroalgae > Large canopy-forming > Brown > Undaria pinnatifida","Biota","Macroalgae","Large canopy-forming","Brown","Undaria pinnatifida",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[769.42,500.78]]","[264.73372]",150130,264.73372,265,"MOV_0006_GB","2020:03:04 11:13:27",16.6,4.1,0,38,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:13:27,"MOV_0006_GB",-65.8097849506885,-45.0173958856612,"2020/03/04 14:12:55+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"35","T1",188193,149468,"Polyzoa opuntia",NA,"Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia","Biota","Ascidians","Unstalked","Colonial","Polyzoa opuntia",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[330,605.47]]","[269.937674]",150132,269.937674,270,"MOV_0006_GB","2020:03:04 11:13:32",16.6,4.1,0,38,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:13:32,"MOV_0006_GB",-65.809820573777,-45.0174169242382,"2020/03/04 14:13:00+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"36","T1",216856,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[570.53,711.04]]","[483.33411]",174580,483.33411,483,"MOV_0006_GB","2020:03:04 11:17:05",16.6,4.9,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:17:05,"MOV_0006_GB",-65.8111874945462,-45.0184914842248,"2020/03/04 14:16:35+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"37","T1",2773842,149482,"Undaria pinnatifida",NA,"Biota > Macroalgae > Large canopy-forming > Brown > Undaria pinnatifida","Biota","Macroalgae","Large canopy-forming","Brown","Undaria pinnatifida",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1022.09,548.57]]","[23.003245]",2479011,23.003245,23,"MOV_0006_GB","2020:03:04 11:09:25",16.6,3.3,0,46,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:09:25,"MOV_0006_GB",-65.8081386610866,-45.0161476526409,"2020/03/04 14:08:55+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"38","T1",2773843,149482,"Undaria pinnatifida",NA,"Biota > Macroalgae > Large canopy-forming > Brown > Undaria pinnatifida","Biota","Macroalgae","Large canopy-forming","Brown","Undaria pinnatifida",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1356.97,227.72]]","[23.003245]",2479012,23.003245,23,"MOV_0006_GB","2020:03:04 11:09:25",16.6,3.3,0,46,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:09:25,"MOV_0006_GB",-65.8081386610866,-45.0161476526409,"2020/03/04 14:08:55+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"39","T1",2773844,149482,"Undaria pinnatifida",NA,"Biota > Macroalgae > Large canopy-forming > Brown > Undaria pinnatifida","Biota","Macroalgae","Large canopy-forming","Brown","Undaria pinnatifida",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1256.44,407.49]]","[100.013879]",2479013,100.013879,100,"MOV_0006_GB","2020:03:04 11:10:42",16.5,3.4,0,41,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:10:42,"MOV_0006_GB",-65.8086034376174,-45.0166493933648,"2020/03/04 14:10:10+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"40","T1",2773191,149469,"Metridium",NA,"Biota > Cnidaria > True anemones > Other anemones > Metridium","Biota","Cnidaria","True anemones","Other anemones","Metridium",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[514.8,654.06]]","[473.44187]",2478386,473.44187,473,"MOV_0006_GB","2020:03:04 11:16:55",16.6,5,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:55,"MOV_0006_GB",-65.8111233729869,-45.0184423662722,"2020/03/04 14:16:25+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"41","T1",188177,149468,"Polyzoa opuntia",NA,"Biota > Ascidians > Unstalked > Colonial > Polyzoa opuntia","Biota","Ascidians","Unstalked","Colonial","Polyzoa opuntia",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[1154.89,287.95]]","[242.776813]",150116,242.776813,243,"MOV_0006_GB","2020:03:04 11:13:05",16.6,3.9,0,39,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:13:05,"MOV_0006_GB",-65.809646397829,-45.0173099711537,"2020/03/04 14:12:35+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"42","T1",216823,149170,"Coarse sand (with shell fragments)",1,"Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)","Physical","Substrate","Unconsolidated (soft)","Sand / mud (<2mm)","Coarse sand (with shell fragments)",NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[887.61,782.74]]","[450.486365]",174547,450.486365,450,"MOV_0006_GB","2020:03:04 11:16:32",16.6,4.9,0,36,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:16:32,"MOV_0006_GB",-65.8109665475786,-45.0183218345046,"2020/03/04 14:16:00+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
"43","T1",188129,149332,"Rock",5,"Physical > Substrate > Consolidated (hard) > Rock","Physical","Substrate","Consolidated (hard)","Rock",NA,NA,508,"Gonzalo","Bravo",2791,"www.biigle.proyectosub.org/0006_GB.MP4",1,"Point","[[839.12,622.94]]","[131.127584]",150068,131.127584,131,"MOV_0006_GB","2020:03:04 11:11:13",16.5,3.4,0,41,"Video","1080P","100","On","Green","On","Off","Off",16,"1.5.2",2020-03-04 11:11:13,"MOV_0006_GB",-65.8088074531406,-45.0168047938496,"2020/03/04 14:10:40+00",0.768624433343769,768.624433343769,17.1,0.285,2.69692783629393
