video_annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,video_id,video_filename,shape_id,shape_name,points,frames,annotation_id,created_at
182582,149460,"Leurocyclus tuberculosus","Biota > Crustacea > Crabs > True crabs > Leurocyclus tuberculosus",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[712.24,787.05]]",[471.624456],145428,"2020-11-16 01:41:08"
182583,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[337.08,659.61]]",[475.657269],145429,"2020-11-16 01:41:25"
182584,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[517.32,839.93]]",[481.287621],145430,"2020-11-16 01:41:47"
182585,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[146.98,665.91]]",[483.679157],145431,"2020-11-16 01:41:57"
182586,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[1237.17,317.2],[1391.74,819.07]]","[484.244889,485.213423]",145432,"2020-11-16 01:42:26"
182587,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[1075.86,143.61]]",[488.218646],145433,"2020-11-16 01:42:38"
182588,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[464.92,576.09]]",[491.843362],145434,"2020-11-16 01:42:55"
182589,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[735.19,514.37]]",[492.605431],145435,"2020-11-16 01:43:01"
182590,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[1354.43,471.24]]",[497.358822],145436,"2020-11-16 01:43:17"
182591,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[575.83,653.72]]",[500.184468],145437,"2020-11-16 01:43:33"
182592,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[581.87,759.71]]",[505.43229],145438,"2020-11-16 01:43:54"
182594,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[246.99,845.26]]",[509.510252],145440,"2020-11-16 01:44:11"
182595,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[535.57,480.1]]",[509.510252],145441,"2020-11-16 01:44:13"
182596,149479,"Odontocymbiola magellanica","Biota > Molluscs > Gastropods > Odontocymbiola magellanica",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[727.78,735.79]]",[512.622278],145442,"2020-11-16 01:45:16"
182597,149460,"Leurocyclus tuberculosus","Biota > Crustacea > Crabs > True crabs > Leurocyclus tuberculosus",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[1558.4,612.67]]",[515.702431],145443,"2020-11-16 01:45:41"
182598,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[917.15,750.42]]",[518.484012],145444,"2020-11-16 01:45:57"
182599,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[882.69,790.58]]",[519.560995],145445,"2020-11-16 01:46:03"
182600,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[1054.74,488.18]]",[521.149823],145446,"2020-11-16 01:46:12"
182601,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[886.72,735.3]]",[522.610285],145447,"2020-11-16 01:46:22"
182602,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[449.74,652.41]]",[524.015353],145448,"2020-11-16 01:46:28"
182603,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[881.01,932.08]]",[526.139056],145449,"2020-11-16 01:46:37"
182604,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[779.27,427.11]]",[526.139056],145450,"2020-11-16 01:46:39"
182605,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[720.2,420.84]]",[532.584054],145451,"2020-11-16 01:46:59"
182606,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[1071.49,485.57]]",[532.584054],145452,"2020-11-16 01:47:02"
182607,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[609.21,444.63]]",[533.394907],145453,"2020-11-16 01:47:08"
182609,149460,"Leurocyclus tuberculosus","Biota > Crustacea > Crabs > True crabs > Leurocyclus tuberculosus",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[239.29,556.52]]",[540.930346],145455,"2020-11-16 01:48:03"
182611,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[973.98,806.72]]",[549.988315],145457,"2020-11-16 01:49:12"
182612,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[1031.58,334.55]]",[549.988315],145458,"2020-11-16 01:49:18"
182613,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[1096.36,588.96]]",[552.695537],145459,"2020-11-16 01:49:32"
182614,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[1549.03,517.31]]",[556.723882],145460,"2020-11-16 01:49:46"
182616,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[871.91,578.3]]",[564.199686],145462,"2020-11-16 01:50:14"
182617,149460,"Leurocyclus tuberculosus","Biota > Crustacea > Crabs > True crabs > Leurocyclus tuberculosus",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[51.3,959.96]]",[565.254748],145463,"2020-11-16 01:50:24"
182619,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[1716.98,600.34]]",[570.520267],145465,"2020-11-16 01:51:45"
182620,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[302.11,291.86]]",[570.520267],145466,"2020-11-16 01:51:48"
182621,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[1478.18,543.81]]",[575.999993],145467,"2020-11-16 01:52:05"
182622,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[830.3,961.22]]",[584.410388],145468,"2020-11-16 01:52:31"
182623,149170,"Coarse sand (with shell fragments)","Physical > Substrate > Unconsolidated (soft) > Sand / mud (<2mm) > Coarse sand (with shell fragments)",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[1015.69,325.42]]",[584.410388],145469,"2020-11-16 01:52:36"
182624,155712,"Antholoba achates","Biota > Cnidaria > True anemones > Other anemones > Antholoba achates",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[1006.5,720.37]]",[589.513843],145470,"2020-11-16 01:53:04"
182625,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[1229.73,944.65]]",[596.141676],145471,"2020-11-16 01:53:40"
182626,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[761.05,645.2]]",[598.186669],145472,"2020-11-16 01:53:48"
182627,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2793,www.biigle.proyectosub.org/0001_GT.MP4,1,Point,"[[1141.87,715.53]]",[599.428726],145473,"2020-11-16 01:53:55"
182628,149479,"Odontocymbiola magellanica","Biota > Molluscs > Gastropods > Odontocymbiola magellanica",508,Gonzalo,Bravo,2383,www.biigle.proyectosub.org/0002_GB.MP4,1,Point,"[[745.51,458.16]]",[513.63909],145474,"2020-11-16 01:55:20"
182629,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2383,www.biigle.proyectosub.org/0002_GB.MP4,1,Point,"[[297.01,480.12]]",[493.811268],145475,"2020-11-16 01:57:53"
182630,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2383,www.biigle.proyectosub.org/0002_GB.MP4,1,Point,"[[1703.26,390.7]]",[493.811268],145476,"2020-11-16 01:57:56"
182631,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[761.96,854.17]]",[8.270461],145477,"2020-11-16 02:00:25"
182632,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1107.57,872.9]]",[8.270461],145478,"2020-11-16 02:00:28"
182633,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1509.24,855.53]]",[8.270461],145479,"2020-11-16 02:00:30"
182634,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[997.53,612.66]]",[8.478978],145480,"2020-11-16 02:00:40"
182635,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[400.15,628.57]]",[8.478978],145481,"2020-11-16 02:00:42"
182636,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1540.36,897.66]]",[9.324942],145482,"2020-11-16 02:00:47"
182637,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[618.32,691.53]]",[14.359347],145483,"2020-11-16 02:01:01"
182638,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[962.82,523.98]]",[15.111223],145484,"2020-11-16 02:01:05"
182639,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[473.93,471.37]]",[15.111223],145485,"2020-11-16 02:01:08"
182640,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1121.32,672.59]]",[15.456586],145486,"2020-11-16 02:01:12"
182641,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[499.62,664.85]]",[17.154561],145487,"2020-11-16 02:01:19"
182642,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1049.41,409.12]]",[17.154561],145488,"2020-11-16 02:01:22"
182643,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1302.02,488.21]]",[19.653232],145489,"2020-11-16 02:01:30"
182644,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[551.48,467.42]]",[23.404685],145490,"2020-11-16 02:01:45"
182645,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[721.27,717.01]]",[31.993802],145491,"2020-11-16 02:02:05"
182646,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1197.97,441.25]]",[35.419109],145492,"2020-11-16 02:02:19"
182647,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1554.03,724.69]]",[35.419109],145493,"2020-11-16 02:02:21"
182648,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[696.21,589.92]]",[48.869559],145494,"2020-11-16 02:02:43"
182649,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[808.85,572.67]]",[50.422142],145495,"2020-11-16 02:02:49"
182650,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1632.98,502.3]]",[52.786029],145496,"2020-11-16 02:02:56"
182651,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[206.5,490.66]]",[54.583581],145497,"2020-11-16 02:03:04"
182652,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1599.98,872.71]]",[56.139822],145498,"2020-11-16 02:03:09"
182653,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[146.44,510.63]]",[78.523013],145499,"2020-11-16 02:04:17"
182654,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[704.79,720.35]]",[79.505606],145500,"2020-11-16 02:04:23"
182657,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[892.09,693.38]]",[80.188032],145503,"2020-11-16 02:04:33"
182658,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[567.89,566.44]]",[82.179095],145504,"2020-11-16 02:04:39"
182659,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1556.11,665.26]]",[82.179095],145505,"2020-11-16 02:04:45"
182660,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1017.86,706.17]]",[82.179095],145506,"2020-11-16 02:04:47"
182661,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[685.23,732.68]]",[83.20501],145507,"2020-11-16 02:04:54"
182662,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[701.8,964.8]]",[83.596553],145508,"2020-11-16 02:05:02"
182663,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[673.81,553.01]]",[83.596553],145509,"2020-11-16 02:05:05"
182664,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1205.7,561.64]]",[83.596553],145510,"2020-11-16 02:05:07"
182666,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[364.6,718.48]]",[85.740158],145512,"2020-11-16 02:05:16"
182667,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1069.43,600.37]]",[85.740158],145513,"2020-11-16 02:05:18"
182668,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[110.85,588.13]]",[87.647493],145514,"2020-11-16 02:05:30"
182669,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[830.46,679]]",[88.502299],145515,"2020-11-16 02:05:34"
182670,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[136.21,785.64]]",[89.384637],145516,"2020-11-16 02:05:39"
182671,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1327.93,550.91]]",[89.384637],145517,"2020-11-16 02:05:42"
182672,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[775.04,694.39]]",[90.291148],145518,"2020-11-16 02:05:46"
182673,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1369.41,450.53]]",[90.291148],145519,"2020-11-16 02:05:49"
182674,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1649.27,680.97]]",[90.291148],145520,"2020-11-16 02:05:51"
182675,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1283.26,509.35]]",[91.490982],145521,"2020-11-16 02:05:56"
182676,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1439.52,522.77]]",[91.490982],145522,"2020-11-16 02:05:59"
182677,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1682.49,783.99]]",[107.154504],145523,"2020-11-16 02:06:36"
182679,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[781.78,1031.12]]",[110.854175],145525,"2020-11-16 02:07:00"
182680,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[942.04,277.74]]",[112.487264],145526,"2020-11-16 02:07:07"
182681,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[802.28,651.7]]",[114.369667],145527,"2020-11-16 02:07:42"
182682,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[808.96,665.99]]",[115.369786],145528,"2020-11-16 02:07:47"
182683,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[596.48,596.35]]",[117.46293],145529,"2020-11-16 02:07:54"
182684,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[654.79,673.99]]",[126.44763],145530,"2020-11-16 02:08:13"
182685,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[663.95,655.86]]",[127.836347],145531,"2020-11-16 02:08:18"
182686,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[369.39,681.19]]",[127.836347],145532,"2020-11-16 02:08:20"
182687,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[409.91,748.95]]",[129.274812],145533,"2020-11-16 02:08:26"
182688,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[459.64,634.97]]",[130.146005],145534,"2020-11-16 02:08:30"
182689,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[229.62,597.8]]",[131.912043],145535,"2020-11-16 02:08:38"
182690,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[441.61,800.12]]",[131.912043],145536,"2020-11-16 02:08:40"
182691,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[961.98,611.83]]",[138.016839],145537,"2020-11-16 02:08:53"
182692,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[741.04,553.4]]",[141.677092],145538,"2020-11-16 02:09:06"
182695,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[395.1,640.42]]",[145.059594],145541,"2020-11-16 02:09:20"
182696,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[859.49,937.56]]",[147.183267],145542,"2020-11-16 02:09:27"
182697,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1396.56,447.46]]",[147.183267],145543,"2020-11-16 02:09:31"
182698,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1349.86,627.92]]",[149.302752],145544,"2020-11-16 02:09:38"
182699,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[1283.05,652.2]]",[157.086603],145545,"2020-11-16 02:09:52"
182700,149486,Gracilaria,"Biota > Macroalgae > Erect fine branching > Red > Gracilaria",508,Gonzalo,Bravo,2794,www.biigle.proyectosub.org/0002_GT.MP4,1,Point,"[[382.51,490.83]]",[157.086603],145546,"2020-11-16 02:09:55"
