Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware
2020:03:04 12:20:59,16.5,3.5,,0,27,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:00,16.5,3.5,,0,27,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:01,16.5,3.7,,0,27,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:02,16.5,3.8,,0,27,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:03,16.5,3.8,,0,27,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:04,16.5,3.8,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:05,16.5,3.9,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:06,16.4,3.6,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:07,16.4,3.6,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:08,16.4,3.7,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:09,16.4,3.6,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:10,16.4,3.6,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:11,16.4,3.5,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:12,16.4,3.6,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:13,16.4,3.8,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:14,16.4,3.8,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:15,16.4,3.7,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:16,16.4,3.6,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:17,16.3,3.5,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:18,16.3,3.4,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:19,16.3,3.3,,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:20,16.3,3.3,MOV_0497_GT,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:20,16.3,3.3,MOV_0497_GT,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:21,16.3,3.6,MOV_0497_GT,0,26,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:22,16.3,3.6,MOV_0497_GT,0,25,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:23,16.3,3.6,MOV_0497_GT,0,25,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:24,16.3,3.7,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:25,16.3,3.7,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:26,16.3,3.7,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:27,16.3,3.7,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:28,16.3,3.9,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:29,16.3,3.9,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:30,16.3,3.8,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:31,16.3,3.8,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:32,16.2,3.8,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:33,16.2,3.9,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:34,16.2,3.8,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:35,16.2,4.1,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:36,16.2,4.3,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:37,16.2,4.3,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:38,16.2,4.3,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:39,16.2,4.2,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:40,16.2,4.4,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:41,16.2,4.4,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:42,16.2,4.6,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:43,16.2,4.5,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:44,16.2,4.7,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:45,16.2,4.8,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:46,16.2,4.7,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:47,16.2,4.8,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:48,16.2,4.8,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:49,16.2,4.9,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:50,16.1,4.9,MOV_0497_GT,0,24,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:51,16.1,4.8,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:52,16.1,4.8,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:53,16.1,4.7,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:54,16.1,4.7,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:55,16.1,4.8,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:56,16,4.6,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:57,16,4.6,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:58,16,4.5,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:21:59,16,4.6,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:00,16,4.7,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:01,16,4.6,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:02,16,4.5,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:03,16.1,4.6,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:04,16.1,4.6,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:05,16,4.6,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:06,16,4.6,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:07,16.1,4.5,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:08,16.1,4.6,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:09,16,4.6,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:10,16,4.7,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:11,16,4.7,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:12,16,4.9,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:13,16,4.9,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:14,16,4.9,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:15,16,5,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:16,16,4.9,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:17,16,5,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:18,16,5.2,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:19,16,5.3,MOV_0497_GT,0,23,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:20,16,5.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:21,16,5.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:22,16,5.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:23,16,5.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:24,16,5.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:25,16,5.4,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:26,16,5.5,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:27,16,5.5,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:28,16,5.5,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:29,16,5.6,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:30,16,5.7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:31,16,5.7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:32,16,5.7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:33,16,5.7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:34,16,5.7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:35,16,5.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:36,16,5.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:37,16,5.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:38,16,5.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:39,16,5.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:40,16,5.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:41,16,5.7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:42,16,5.7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:43,16,5.7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:44,16,5.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:45,16,5.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:46,16,5.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:47,16,5.7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:48,16,5.7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:49,16,5.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:50,16,5.7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:51,16,5.9,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:52,16,5.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:53,16,5.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:54,16,5.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:55,16,5.9,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:56,16,5.6,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:57,16,5.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:58,16,5.4,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:22:59,16,5.5,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:00,16,5.5,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:01,16,5.7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:02,16,5.7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:03,16,5.6,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:04,16,5.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:05,16,5.1,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:06,16,5.1,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:07,16,5.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:08,16,5.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:09,16,5.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:10,16,5.1,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:11,16,5.1,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:12,16,5.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:13,16,5.1,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:14,16,5.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:15,16,5.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:16,16,5.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:17,16,5.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:19,16,5.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:20,16,5.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:21,16,5.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:22,16,5.1,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:23,16,4.9,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:24,16,5.1,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:25,16,5.4,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:26,16,5.6,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:27,16,5.9,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:28,16,5.9,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:29,16,5.9,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:30,16,5.9,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:31,16,6.1,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:32,16,6.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:33,15.9,6.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:34,16,6.4,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:35,15.9,6.5,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:36,16,6.6,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:37,15.9,6.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:38,16,6.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:39,16,6.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:40,16,6.7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:41,15.9,6.8,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:42,16,7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:43,16,7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:44,16,7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:45,15.9,7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:46,16,7.1,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:47,15.9,7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:48,15.9,7.1,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:49,15.9,7.1,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:50,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:51,16,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:52,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:53,16,7.1,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:54,15.9,7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:55,15.9,7,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:56,16,7.1,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:57,16,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:58,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:23:59,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:00,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:01,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:02,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:03,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:04,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:05,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:06,16,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:07,15.9,7.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:08,15.9,7.3,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:09,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:10,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:24:11,15.9,7.2,MOV_0497_GT,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
