Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware
2020:03:04 12:01:29,16,5.4,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:30,16,5.4,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:31,16,5.5,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:32,16,5.3,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:33,16,5.2,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:34,16,5,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:35,16,4.9,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:36,16,4.9,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:37,16,5,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:38,16,5,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:39,16,5.1,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:40,16,5.1,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:41,16,5.3,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:42,16,5.3,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:43,16,5,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:44,16,4.9,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:45,16,4.7,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:46,16.1,4.4,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:47,16,4.1,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:48,16,3.8,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:49,16,3.8,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:50,16.1,3.7,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:51,16.1,3.6,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:52,16.1,3.6,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:53,16.1,3.4,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:54,16.1,3.4,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:55,16.1,3.4,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:56,16.1,3.3,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:57,16.1,3.2,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:58,16.1,2.9,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:01:59,16.2,2.7,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:02:00,16.2,2.6,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:02:01,16.2,2.4,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
2020:03:04 12:02:02,16.2,2.2,,0,22,Video,1080P,100,On,Green,On,Off,Off,33,1.5.2
