Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware
2020:03:04 11:26:14,16.8,4.1,MOV_0007_GB,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:15,16.8,4.1,MOV_0007_GB,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:16,16.8,4.1,MOV_0007_GB,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:17,16.8,4.1,MOV_0007_GB,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:18,16.8,4.1,MOV_0007_GB,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:19,16.8,4.1,MOV_0007_GB,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:20,16.8,4.1,MOV_0007_GB,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:21,16.8,4.1,MOV_0007_GB,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:22,16.8,4.2,MOV_0007_GB,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:23,16.8,4.2,MOV_0007_GB,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:24,16.8,4.1,MOV_0007_GB,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:25,16.8,4.1,MOV_0007_GB,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:26,16.8,4.1,MOV_0007_GB,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:27,16.8,4.1,MOV_0007_GB,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:28,16.8,4.1,MOV_0007_GB,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:29,16.8,4.1,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:30,16.8,4,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:31,16.8,3.8,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:32,16.8,3.7,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:33,16.8,3.5,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:34,16.8,3.4,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:35,16.8,3.3,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:36,16.8,3.1,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:37,16.8,2.8,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:38,16.8,2.5,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:39,16.8,2.3,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:40,16.8,2.2,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:41,16.9,2,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:42,16.8,1.9,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:43,16.9,1.8,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:44,16.9,1.6,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:45,16.9,1.4,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:46,16.8,1.3,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:47,16.8,1,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:48,16.9,0.9,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:49,16.8,0.7,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:50,16.8,0.5,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:51,16.8,0.2,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:52,16.9,0.1,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:53,16.9,0.2,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:54,16.9,0.3,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:55,16.9,0.2,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:56,16.9,0.1,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:57,16.9,0.1,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:58,16.9,0.1,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:26:59,16.9,0.1,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:00,16.9,0.1,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:01,16.9,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:02,16.9,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:03,16.9,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:04,16.9,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:05,16.9,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:06,16.9,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:07,16.9,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:08,16.9,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:09,17,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:10,17,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:11,17,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:12,17,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:13,17,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:14,17,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:15,17.1,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:16,17.1,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:17,17.1,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:18,17.1,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:19,17.1,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:20,17.2,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:21,17.2,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:22,17.2,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:23,17.2,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:24,17.2,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:25,17.2,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:26,17.2,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:27,17.3,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:28,17.3,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:29,17.3,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:30,17.3,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:31,17.3,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:32,17.3,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:33,17.3,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:34,17.4,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:35,17.4,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:36,17.4,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:37,17.4,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:38,17.4,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:39,17.4,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:40,17.5,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:41,17.5,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:42,17.5,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:43,17.5,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:44,17.5,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:45,17.5,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:46,17.6,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:47,17.6,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:48,17.6,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:49,17.6,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:50,17.6,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:51,17.6,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:52,17.7,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:53,17.7,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:54,17.7,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:55,17.7,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:56,17.7,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:57,17.7,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 11:27:58,17.7,0,,0,32,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
