Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware
2020:03:04 09:50:21, +16.2 ,001.1 ,,0,80,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:22, +16.2 ,001.3 ,,0,79,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:23, +16.2 ,001.5 ,,0,79,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:24, +16.2 ,001.7 ,,0,79,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:25, +16.2 ,001.7 ,,0,79,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:26, +16.2 ,001.6 ,,0,79,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:27, +16.2 ,001.7 ,,0,79,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:28, +16.3 ,001.9 ,,0,78,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:29, +16.2 ,001.9 ,,0,78,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:30, +16.2 ,002.0 ,,0,78,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:31, +16.3 ,002.0 ,,0,78,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:32, +16.3 ,002.0 ,,0,78,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:33, +16.3 ,001.9 ,,0,78,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:34, +16.3 ,001.8 ,,0,78,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:35, +16.3 ,001.8 ,,0,78,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:35, +16.3 ,001.8 ,MOV_0001,0,78,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:36, +16.2 ,001.7 ,MOV_0001,0,78,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:37, +16.2 ,001.7 ,MOV_0001,0,78,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:38, +16.3 ,001.6 ,MOV_0001,0,78,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:39, +16.3 ,001.7 ,MOV_0001,0,78,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:40, +16.3 ,001.7 ,MOV_0001,0,77,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:41, +16.3 ,001.7 ,MOV_0001,0,77,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:42, +16.3 ,001.5 ,MOV_0001,0,77,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:43, +16.3 ,001.5 ,MOV_0001,0,77,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:44, +16.3 ,001.4 ,MOV_0001,0,77,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:45, +16.3 ,001.5 ,MOV_0001,0,77,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:46, +16.3 ,001.6 ,MOV_0001,0,77,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:47, +16.3 ,001.6 ,MOV_0001,0,77,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:48, +16.3 ,001.7 ,MOV_0001,0,77,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:49, +16.3 ,002.0 ,MOV_0001,0,77,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:50, +16.3 ,002.1 ,MOV_0001,0,76,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:51, +16.3 ,002.1 ,MOV_0001,0,76,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:52, +16.3 ,002.1 ,MOV_0001,0,76,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:53, +16.3 ,002.2 ,MOV_0001,0,76,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:54, +16.3 ,002.2 ,MOV_0001,0,76,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:55, +16.3 ,002.1 ,MOV_0001,0,76,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:56, +16.3 ,002.3 ,MOV_0001,0,75,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:57, +16.3 ,002.6 ,MOV_0001,0,75,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:58, +16.3 ,002.7 ,MOV_0001,0,75,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:50:59, +16.3 ,002.8 ,MOV_0001,0,75,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:00, +16.3 ,002.8 ,MOV_0001,0,75,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:01, +16.3 ,002.8 ,MOV_0001,0,75,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:02, +16.3 ,002.8 ,MOV_0001,0,75,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:03, +16.3 ,002.9 ,MOV_0001,0,75,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:04, +16.3 ,003.0 ,MOV_0001,0,75,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:05, +16.3 ,003.0 ,MOV_0001,0,75,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:06, +16.3 ,003.0 ,MOV_0001,0,75,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:07, +16.3 ,003.0 ,MOV_0001,0,75,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:08, +16.3 ,003.0 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:09, +16.3 ,003.0 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:10, +16.3 ,003.0 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:11, +16.4 ,003.0 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:12, +16.4 ,003.0 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:13, +16.3 ,003.1 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:14, +16.3 ,003.2 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:15, +16.3 ,003.2 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:16, +16.4 ,003.3 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:17, +16.4 ,003.3 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:18, +16.3 ,003.4 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:19, +16.4 ,003.4 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:20, +16.4 ,003.4 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:21, +16.4 ,003.4 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:22, +16.4 ,003.5 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:23, +16.4 ,003.6 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:24, +16.4 ,003.6 ,MOV_0001,0,74,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:25, +16.4 ,003.6 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:26, +16.4 ,003.5 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:27, +16.4 ,003.6 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:28, +16.3 ,003.6 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:29, +16.4 ,003.7 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:30, +16.4 ,003.7 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:31, +16.4 ,003.7 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:32, +16.3 ,003.8 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:33, +16.4 ,003.8 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:34, +16.3 ,003.8 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:35, +16.3 ,003.8 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:36, +16.3 ,003.8 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:37, +16.4 ,003.9 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:38, +16.3 ,003.8 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:39, +16.3 ,003.8 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:40, +16.3 ,003.8 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:41, +16.3 ,003.9 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:42, +16.3 ,003.9 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:43, +16.4 ,004.0 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:44, +16.4 ,004.0 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:45, +16.4 ,004.0 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:46, +16.4 ,004.0 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:47, +16.4 ,004.0 ,MOV_0001,0,73,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:48, +16.4 ,004.0 ,MOV_0001,0,72,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:49, +16.4 ,004.0 ,MOV_0001,0,72,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:50, +16.3 ,004.1 ,MOV_0001,0,72,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:51, +16.4 ,004.2 ,MOV_0001,0,72,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:52, +16.4 ,004.1 ,MOV_0001,0,72,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:53, +16.4 ,004.2 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:54, +16.4 ,004.2 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:55, +16.4 ,004.2 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:56, +16.4 ,004.2 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:57, +16.4 ,004.3 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:58, +16.4 ,004.3 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:51:59, +16.4 ,004.4 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:00, +16.4 ,004.4 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:01, +16.4 ,004.4 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:02, +16.4 ,004.5 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:03, +16.4 ,004.5 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:04, +16.4 ,004.5 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:05, +16.4 ,004.6 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:06, +16.4 ,004.6 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:07, +16.4 ,004.6 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:08, +16.4 ,004.6 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:09, +16.4 ,004.6 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:10, +16.4 ,004.5 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:11, +16.4 ,004.6 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:12, +16.4 ,004.6 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:13, +16.4 ,004.6 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:14, +16.4 ,004.7 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:15, +16.4 ,004.7 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:16, +16.4 ,004.7 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:17, +16.4 ,004.8 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:18, +16.4 ,004.8 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:19, +16.4 ,004.8 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:20, +16.4 ,004.8 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:21, +16.4 ,004.7 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:22, +16.4 ,004.7 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:23, +16.4 ,004.6 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:24, +16.4 ,004.5 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:25, +16.4 ,004.4 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:26, +16.4 ,004.2 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:27, +16.4 ,004.2 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:28, +16.4 ,004.3 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:29, +16.4 ,004.4 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:30, +16.4 ,004.0 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:31, +16.4 ,003.9 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:32, +16.4 ,004.1 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:33, +16.4 ,004.2 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:34, +16.4 ,004.3 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:35, +16.5 ,004.6 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:36, +16.4 ,004.7 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:37, +16.5 ,004.9 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:38, +16.4 ,004.9 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:39, +16.5 ,005.1 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:40, +16.5 ,005.2 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:41, +16.4 ,005.3 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:42, +16.4 ,005.2 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:43, +16.4 ,005.2 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:44, +16.4 ,005.2 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:45, +16.4 ,005.3 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:46, +16.4 ,005.3 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:47, +16.4 ,005.3 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:48, +16.5 ,005.3 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:49, +16.5 ,005.3 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:50, +16.5 ,005.3 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:51, +16.5 ,005.3 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:52, +16.4 ,005.1 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:53, +16.5 ,004.8 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:54, +16.4 ,004.6 ,MOV_0001,0,71,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:55, +16.4 ,004.9 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:56, +16.5 ,005.0 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:57, +16.4 ,005.1 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:58, +16.5 ,005.2 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:52:59, +16.5 ,005.3 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:00, +16.5 ,005.4 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:01, +16.5 ,005.4 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:02, +16.5 ,005.4 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:03, +16.5 ,005.4 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:04, +16.5 ,005.5 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:05, +16.5 ,005.5 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:06, +16.5 ,005.5 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:07, +16.5 ,005.5 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:08, +16.5 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:09, +16.5 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:10, +16.5 ,005.7 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:11, +16.5 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:12, +16.5 ,005.7 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:13, +16.5 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:14, +16.5 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:15, +16.5 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:16, +16.5 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:17, +16.5 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:18, +16.5 ,005.5 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:19, +16.5 ,005.5 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:20, +16.5 ,005.5 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:21, +16.5 ,005.5 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:22, +16.5 ,005.5 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:23, +16.5 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:24, +16.5 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:25, +16.5 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:26, +16.5 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:27, +16.5 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:28, +16.5 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:29, +16.5 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:30, +16.4 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:31, +16.4 ,005.5 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:32, +16.4 ,005.4 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:33, +16.4 ,005.3 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:34, +16.4 ,005.3 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:35, +16.4 ,005.4 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:36, +16.4 ,005.3 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:37, +16.4 ,005.5 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:38, +16.4 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:39, +16.4 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:40, +16.4 ,005.5 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:41, +16.4 ,005.5 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:42, +16.4 ,005.6 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:43, +16.4 ,005.7 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:44, +16.4 ,005.8 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:45, +16.4 ,005.8 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:46, +16.3 ,005.9 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:47, +16.3 ,005.9 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
2020:03:04 09:53:48, +16.3 ,005.9 ,MOV_0001,0,70,Video,1080P,100,On,Green,On,Off,Off,16,1.5.2
